Title,manga_id,# number tags,Tags,Review
"Warui na Yuusha, Kono Dungeon wa Kobito you Nanda (Light Novel)",26136,9,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Cheats', 'Isekai', 'Person in a Strange World', 'Reincarnation', 'Based on a Web Novel']",0
Warui Otoko ni wa Ura ga Aru (Light Novel),98889,4,"['BL', 'Light Novels', 'Yaoi', 'Coworkers']",0
Waru Puru Kiss! (Light Novel),48375,6,"['Comedy', 'Harem', 'Light Novels', 'Romance', 'Magic', 'School Life']",0
"Washi Jijii, Yowai Rokujuu ni Shite Tenpu no Sai ni Kizuku (Light Novel)",74243,5,"['Action', 'Comedy', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",0
Washio Sumi wa Yuusha de Aru (Light Novel),17830,9,"['Drama', 'Fantasy', 'Light Novels', 'Magical Girl', 'Magic', 'Melancholy', 'Post-apocalyptic', 'School Life', 'Adapted to Anime']",0
Wasureenu Majo no Monogatari (Light Novel),59582,5,"['GL', 'Light Novels', 'Romance', 'Shoujo-ai', 'School Life']",1
Wasurena-hime to Kuro no Kishi: Midara na Karada wa Amai Yume ni Aegu (Light Novel),26523,6,"['Fantasy', 'Light Novels', 'Romance', 'Amnesia', 'Master-Servant Relationship', 'Social Gap']",0
Wasure na Koi: Ou wa Himekishi wo Chouaisuru (Light Novel),47759,4,"['Drama', 'Fantasy', 'Light Novels', 'Romance']",0
Wasurerarenai Koinaraba (Light Novel),98961,3,"['BL', 'Light Novels', 'Yaoi']",0
"Wasurerareshi no Eiyuutan: SeiIsamu Onna Party ni Yasashiki Tsuihou wo Sareta Otoko wa, Kioku ni Nokorazuto mo Kanojo-tachi wo Sukuu (Light Novel)",90413,6,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Magic', 'Based on a Web Novel']",0
"Wasuresasete yo, Kouhai-kun. (Light Novel)",77415,2,"['Light Novels', 'Romance']",0
"Wasuretai Kioku, Keshimasu (Light Novel)",86382,3,"['Drama', 'Light Novels', 'Slice of Life']",0
"Watakushi no Konyakusha-sama wa Minna no Ouji-sama na no de, Hitorijime Genkin to no Koto desu (Light Novel)",95937,6,"['Fantasy', 'Light Novels', 'Romance', 'Nobility', 'School Life', 'Based on a Web Novel']",0
Watakushi no Koto ga Daikirai na Gitei ga Goei Kishi ni Narimashita: Jitsu wa Dekiaisareteitatte Hontou nano!? (Light Novel),83839,5,"['Fantasy', 'Light Novels', 'Romance', 'Nobility', 'Based on a Web Novel']",0
Watanabe Kouji Horror Senshuu (Light Novel),90812,3,"['Drama', 'Horror', 'Light Novels']",0
WATARU!!! The Hot-Blooded Fighting Teen & His Epic Adventures in a Fantasy World After Stopping a Truck with His Bare Hands!! (Light Novel),52242,10,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Light Novels', 'Demons', 'Isekai', 'Magic', 'Person in a Strange World', 'Based on a Web Novel']",0
Watashi dake no Amaama Dekiai Hero (Light Novel),49484,2,"['Light Novels', 'Romance']",0
Watashi dake no Sultan: Wakaki Sabaku no Ou to Junjou-hime (Light Novel),48944,2,"['Light Novels', 'Romance']",0
"Watashi ga Dai Seijo desu ga, Hontou ni Oidashite mo Koukai Shimasen ka? Ane ni Subete wo Ubawareta no de Dai ni no Jinsei wa Ringoku no Ouji to Shiawase ni Narimasu (Light Novel)",92021,4,"['Fantasy', 'Light Novels', 'Romance', 'Based on a Web Novel']",0
Watashi ga Daisuki na Shousetsuka wo Korosu made (Light Novel),89056,4,"['Drama', 'Light Novels', 'Romance', 'Slice of Life']",0
"Watashi ga Heroine dakedo, Sono Yaku wa Yuzurimasu (Light Novel)",46565,7,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Person in a Strange World', 'School Life', 'Based on a Web Novel']",0
Watashi ga Itsunomanika Seireiou no Hahaoya ni!? (Light Novel),96253,4,"['Comedy', 'Fantasy', 'Light Novels', 'Magic']",0
Watashi ga Neko ni Naru Hi made (Light Novel),49909,2,"['Light Novels', 'Romance']",0
Watashi ga Taoshite Agerun Dakara! (Light Novel),66793,5,"['Comedy', 'Ecchi', 'Fantasy', 'Light Novels', 'School Life']",0
Watashi ga Undead-jou de Cook ni Natta Riyuu (Light Novel),39525,7,"['Comedy', 'Horror', 'Light Novels', 'Romance', 'Person in a Strange World', 'Reincarnation', 'Supernatural']",0
Watashi Igai to no Love Comedy wa Yurusanai n Dakara ne (Light Novel),84252,4,"['Comedy', 'Light Novels', 'Romance', 'School Life']",0
"Watashi, Isekai de Seirei ni Narimashita. Nandaka Saikyou-poi kedo, Fuwafuwa Kiraku ni Ikitai to Omoimasu (Light Novel)",91371,4,"['Comedy', 'Fantasy', 'Light Novels', 'Magic']",0
"Watashi, Kanchigaisareteru!? Saikyou Kyuuketsuki to Omowareteiru Node Mie to Hattari de Ikinukimasu (Light Novel)",43682,3,"['Action', 'Fantasy', 'Light Novels']",0
"Watashi, Kiraku na Boukensha de Itai no ni! (Light Novel)",58648,5,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",0
"Watashi Konotabi, Oukoku Kishidan Dokushinryou no Kaseifu wo Suru Koto ni Narimashita Gaiden (Light Novel)",83500,5,"['Fantasy', 'Light Novels', 'Romance', 'Person in a Strange World', 'Reincarnation']",0
"Watashi Konotabi, Oukoku Kishidan Dokushinryou no Kaseifu wo Suru Koto ni Narimashita (Light Novel)",40908,5,"['Fantasy', 'Light Novels', 'Romance', 'Person in a Strange World', 'Reincarnation']",0
"Watashi, Kore demo Onnanoko Nansu yo? Saikou no Otoko Tomodachi da to Omotteita Kouhai ga, Jitsu wa Bishoujo datta Ken (Light Novel)",91382,5,"['Comedy', 'Ecchi', 'Light Novels', 'Romance', 'School Life']",0
"Watashi, Kyuuseishu Nanda. Maa, Ichinen go Niwa Shiderun Dakedo ne (Light Novel)",74850,3,"['Fantasy', 'Light Novels', 'School Life']",0
"Watashi, Maou. Naze ka Yuusha ni Dekiaisarete Imasu. (Light Novel)",49964,6,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Demon King', 'Based on a Web Novel']",0
"Watashi, Nibanme no Kanojo de Ii kara. (Light Novel)",72136,4,"['Drama', 'Light Novels', 'Romance', 'School Life']",0
"Watashi ni Koukaon wo Tsuketeyo, Hibiki-kun! (Light Novel)",82016,5,"['Comedy', 'Ecchi', 'Light Novels', 'Romance', 'School Life']",0
Watashi no Aijin ni Narinasai! (Light Novel),81626,4,"['Comedy', 'Light Novels', 'Romance', 'School Life']",0
Watashi no Chuuken wa Mate ga Dekinai!? Kowamote Kishi no Seikyuu de Ichizu na Amai Ai (Light Novel),80269,4,"['Fantasy', 'Light Novels', 'Romance', 'Nobility']",0
"Watashi no Complex, Uketomete Kuremasu ka? Doutei Onzoushi no Ouki na Ai ni Mitasarete (Light Novel)",96972,2,"['Light Novels', 'Romance']",0
Watashi no Daikirai na Ouji-sama (Light Novel),49455,2,"['Light Novels', 'Romance']",0
Watashi no Hatsukoi wa Hazukashisugite Dare ni mo Ienai (Light Novel),92056,6,"['Comedy', 'Drama', 'Light Novels', 'Romance', 'Gender Bender', 'Siblings']",0
Watashi no Hisho no Monowasure ga Hageshi Sugiru! (Light Novel),48644,2,"['Light Novels', 'Romance']",0
Watashi no Hou ga Saki ni Suki datta no de. (Light Novel),70524,5,"['Comedy', 'Drama', 'Light Novels', 'Romance', 'School Life']",0
Watashi no Joushi wa Koushaku-sama: Makouseki Kenkyuujo no Midara na Hinichijou (Light Novel),50779,5,"['Fantasy', 'Light Novels', 'Romance', 'Nobility', 'Smut']",0
Watashi no Juuboku (Light Novel),52420,5,"['Fantasy', 'Light Novels', 'Romance', 'Master-Servant Relationship', 'Based on a Web Novel']",0
Watashi no Kare wa Amakute Tsumetai Otoko no Ko (Light Novel),50151,3,"['Light Novels', 'Romance', 'Crossdressing']",0
Watashi no Kinodoku na Konyakusha (Light Novel),47848,2,"['Light Novels', 'Romance']",0
Watashi no Kirai na Oniisama (Light Novel),95895,2,"['Light Novels', 'Romance']",0
Watashi no Kokoro wa Oji-san de Aru,98612,9,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Elves', 'Gender Bender', 'Isekai', 'Magic', 'Person in a Strange World']",0
Watashi no Kokoro wa Oji-san de Aru (Light Novel),84115,9,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Elves', 'Gender Bender', 'Isekai', 'Magic', 'Person in a Strange World']",0
"Watashi no Konyakusha-sama no Dokuzetsu ga Sugiru *Tadashi, Watashi Igai ni! (Light Novel)",90997,4,"['Light Novels', 'Romance', 'Nobility', 'School Life']",0
"Watashi no Konyakusha wa, Nekura de Inki da to Iwareru Yami Majutsushi desu. Suki. (Light Novel)",81578,5,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Based on a Web Novel']",0
"Watashi no Koto ga Daisuki na Saikyou Kishi no Otto ga, Nidome no Jinsei de wa Shio Taiou na n desu ga!? Shi ni Modori Tsuma wa Dekiai Otto no Gaman ni Kizukanai (Light Novel)",91737,4,"['Fantasy', 'Light Novels', 'Romance', 'Nobility']",0
"Watashi no Koto mo, Suki tte Itte yo! Uchuu Saikyou no Oujo ni Kyuukon Sareta Boku ga, Sekai wo Sukuu Tame ni Futamata wo Kakeru Hanashi (Light Novel)",89654,7,"['Comedy', 'Ecchi', 'Light Novels', 'Romance', 'Sci Fi', 'Aliens', 'School Life']",0
Watashi no Majutsu Consultant (Light Novel),26110,4,"['Action', 'Fantasy', 'Light Novels', 'Magic']",0
"Watashi no Na wa Marca Tsuki Kizoku wo Seibai Shitara, Koushaku Reisoku kara no Dekiai ga Hajimarimashita? (Light Novel)",74926,4,"['Light Novels', 'Romance', 'Historical', 'Nobility']",0
Watashi no...... Nigate na Joshi (Light Novel),52393,6,"['Light Novels', 'Romance', 'Adult Couples', 'Bookstore', 'Mature Romance', 'Writers']",0
"Watashi no Ojousama, Watashi Taisetsu na Hito (Light Novel)",26572,4,"['GL', 'Light Novels', 'Sci Fi', 'Yuri']",0
Watashi no...... Osananajimi (Light Novel),52394,5,"['Light Novels', 'Romance', 'Adult Couples', 'Childhood Friends', 'Mature Romance']",0
"Watashi no Oshi ga Kyou mo Saikou ni Toutoi node, Zenryoku de Shiawase ni Suru! (Light Novel)",75362,4,"['Comedy', 'Fantasy', 'Light Novels', 'Romance']",0
Watashi no Oshi wa Maou Papa (Light Novel),95978,6,"['Action', 'Comedy', 'Fantasy', 'Light Novels', 'Magic', 'Based on a Web Novel']",0
Watashi no...... Saiaku na Kareshi (Light Novel),52373,5,"['Light Novels', 'Romance', 'Slice of Life', 'Adult Couples', 'Mature Romance']",0
Watashi no...... Saikou no Partner (Light Novel),50437,2,"['Light Novels', 'Romance']",0
Watashi no...... Sensei (Light Novel),50153,2,"['Light Novels', 'Romance']",0
"Watashi no Shiranai, Senpai no 100-ko no koto (Light Novel)",45121,5,"['Comedy', 'Light Novels', 'Romance', 'School Life', 'Senpai-Kouhai Relationship']",0
Watashi no Shitsuji wa Gokigen Naname: Bed de Megane wa Yamete Kudasai! (Light Novel),47994,2,"['Light Novels', 'Romance']",0
Watashi no Shojo wo Moratte Moratta Sonogo. (Light Novel),98694,4,"['Light Novels', 'Romance', 'Adult Couples', 'Mature Romance']",0
Watashi no Shujin wa Ookina Inukei Kishi-sama (Light Novel),80230,6,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Nobility', 'Based on a Web Novel']",0
Watashi no Sister Labyrinth (Light Novel),63006,7,"['Comedy', 'GL', 'Light Novels', 'Romance', 'Yuri', 'School Life', 'Based on a Web Novel']",0
Watashi no Skirt wa Hinan Basho de wa Arimasen! (Light Novel),90200,5,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Nobility']",0
Watashi no Slime ni Narinasai! (Light Novel),58745,4,"['Comedy', 'Ecchi', 'Light Novels', 'Romance']",0
Watashi no SP no Teppeki Renai Keigo (Light Novel),96241,2,"['Light Novels', 'Romance']",0
Watashi no Tama-no-Koshi Keikaku! (Light Novel),28697,4,"['Comedy', 'Light Novels', 'Romance', 'Reincarnation']",0
Watashi no Tame ni Tsukurinasai! (Light Novel),66267,3,"['Ecchi', 'Light Novels', 'School Life']",0
"Watashi no Tsuma to, Okita-kun (Light Novel)",62545,4,"['Drama', 'Light Novels', 'Supernatural', 'Based on a Web Novel']",0
Watashi no Ue ni Ukabu “Akuyaku Reijou (Hametsu Suru)” tte Nani deshou ka? (Light Novel),97859,7,"['Fantasy', 'Light Novels', 'Romance', 'Nobility', 'Royalty', 'Villainess', 'Based on a Web Novel']",0
Watashi no White Lion (Light Novel),28234,2,"['Light Novels', 'Romance']",0
"Watashi no Yuri mo, Eigyou da to Omotta? (Light Novel)",82211,5,"['Comedy', 'Drama', 'GL', 'Light Novels', 'Yuri']",0
"Watashi, Seijo-sama Jaarimasen yo!? Level Jougen 100 no Isekai ni, 9999 Level no Watashi ga Shoukan Sareta Kekka (Light Novel)",95530,5,"['Action', 'Fantasy', 'Light Novels', 'Magic', 'Based on a Web Novel']",0
"Watashitachi, Ketsu Tamashii Shimashita (Light Novel)",97078,6,"['Drama', 'Fantasy', 'Light Novels', 'Romance', 'Magic', 'Nobility']",0
"Watashitachi Koroshiya Desu, Hontou Desu, Uso ja Arimasen, Shinjite Kudasai. (Light Novel)",27142,3,"['Action', 'Comedy', 'Light Novels']",0
Watashitachi no Tamura-kun (Light Novel),12281,6,"['Comedy', 'Drama', 'Light Novels', 'Romance', 'Love Triangle', 'School Life']",0
Watashitachi to Issho nara Sekai Saikyou Ikechaimasu yo? (Light Novel),26934,8,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Light Novels', 'Romance', 'Animal Characteristics']",0
Watashi to Anata no Seishun Kakumei. (Light Novel),47020,4,"['Comedy', 'Light Novels', 'Romance', 'School Life']",0
Watashi to Danshi to Shishunki Mousou no Kanojo-tachi (Light Novel),63605,5,"['Comedy', 'Drama', 'Light Novels', 'Romance', 'School Life']",0
Watashi to Heika no Koukyuu Seizonsenryaku: Fukou na Kisaki wa Makimodorenai (Light Novel),83000,5,"['Drama', 'Fantasy', 'Light Novels', 'Romance', 'Nobility']",0
“Watashi to Issho ni Sumu tte Dou ka na?” (Light Novel),62992,5,"['Comedy', 'Ecchi', 'Light Novels', 'Romance', 'School Life']",0
Watashi to Kare no Omiai Jijou (Light Novel),55589,4,"['Drama', 'Light Novels', 'Romance', 'Adapted to Anime']",0
"Watashi to Kekkon Shita Koto, Koukai Shiteimasen ka? (Light Novel)",99150,3,"['Fantasy', 'Light Novels', 'Romance']",0
Watashi to Tonari no Wagashi-sama (Light Novel),74922,3,"['Light Novels', 'Romance', 'Slice of Life']",0
Watashi wa Anata no Namida ni Naritai (Light Novel),77412,3,"['Light Novels', 'Romance', 'Music']",0
Watashi wa Anata no Omocha ni Narimasu (Light Novel),49485,2,"['Light Novels', 'Romance']",0
Watashi wa Inochi no Rurururururu (Light Novel),90934,4,"['Light Novels', 'Romance', 'Sci Fi', 'School Life']",0
Watashi wa Kimi no Kashikiri (Light Novel),48970,2,"['Light Novels', 'Romance']",0
Watashi wa Kono Ie ni Hitsuyou Nai You desu. Demo Koutaishihi ni Naru nante Kiitemasen! (Light Novel),91738,5,"['Fantasy', 'Light Novels', 'Romance', 'Nobility', 'School Life']",0
"Watashi wa Konya, Ogikei-chan ni Muriyari ni...... (Light Novel)",49483,2,"['Light Novels', 'Romance']",0
"Watashi wa Nise Seijo rashii no de, Kyuutei wo Dete Ringoku de Kurashimasu (Light Novel)",94396,5,"['Comedy', 'Fantasy', 'Light Novels', 'Magic', 'Based on a Web Novel']",0
Watashi wa Otonashiku Kiesaru Koto ni Shimasu (Light Novel),39839,9,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Nobility', 'Person in a Strange World', 'Reincarnation', 'Superpowers', 'Based on a Web Novel']",0
"Watashi wa Tada no Jijo desu node: Hissori Kurashitai no ni, Kishi Ou-sama ga Nigashitekuremasen (Light Novel)",96202,4,"['Fantasy', 'Light Novels', 'Romance', 'Based on a Web Novel']",0
Watashi wa Tamago de Isekai Musou Suru! (Light Novel),84380,4,"['Adventure', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",0
Watashi wa Tonari no Tanaka desu: Rinjin wa Shisa Mashi no Shujinkou (Light Novel),57734,3,"['Drama', 'Light Novels', 'Romance']",0
"Watashi wo Aishite Moraereba, Kessaku nante Sugu Nan desu kedo!? (Light Novel)",97830,4,"['Comedy', 'Ecchi', 'Light Novels', 'Romance']",0
Watashi wo Futta Hazu no Bibou no Hakushaku to Seiryaku Kekkon… kara no Naze ka Dekiai Shinkon Seikatsu Hajimarimashita!? (Light Novel),81904,4,"['Fantasy', 'Light Novels', 'Romance', 'Nobility']",0
Watashi wo Henshinsasete Kureru Hazu no Mahoutsukai ga Motokare Datta Ken. (Light Novel),87696,3,"['Fantasy', 'Light Novels', 'Romance']",0
Watashi wo Jibun no Mono ni Shita Sekinin Totte yo ne (Light Novel),58261,5,"['Comedy', 'Ecchi', 'Fantasy', 'Light Novels', 'Romance']",0
"Watashi wo Kirai, Ouke wo Uragitta Kiyoshi Kishi ga, Ai o Sasayaite Kuru made (Light Novel)",80322,6,"['Drama', 'Fantasy', 'Light Novels', 'Romance', 'Nobility', 'Based on a Web Novel']",0
"Watashi wo Koroshita Wanko-kei Kishi-sama ga, Yandere ni Job Change Shite Kyou mo Inochi wo Nerattekuru (Light Novel)",80918,6,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Nobility', 'Based on a Web Novel']",0
Watashi wo Kuruwasu Haitatsu Danshi (Light Novel),101066,2,"['Light Novels', 'Romance']",0
Watashi wo Mitashite: Himitsu no Henshin Ganbou (Light Novel),49887,2,"['Light Novels', 'Romance']",0
"Watashi wo Oidasu no wa Ii desu kedo, Kono Ie no Kusuri Tsukutta no Zenbu Watashi desu yo? (Light Novel)",96553,4,"['Drama', 'Fantasy', 'Light Novels', 'Romance']",0
Watashi wo Oujihi ni Shitai no Nara Mazu wa Anata-tachi ga Shukujo no Otehon ni Natte Kudasai (Light Novel),86417,5,"['Fantasy', 'Light Novels', 'Romance', 'Nobility', 'Based on a Web Novel']",0
Watashi wo Shibatte Kudasai Norowareta DVD (Light Novel),46483,2,"['Light Novels', 'Romance']",0
"Watashi wo Shoukanshita (Muda ni Bikei na) Ijiwaru Madoushi ni, Itsunomanika Dekiaisareteiru no desu ga!? (Light Novel)",100664,7,"['Fantasy', 'Light Novels', 'Romance', 'Isekai', 'Person in a Strange World', 'Summoned Into Another World', 'Based on a Web Novel']",0
Watashi wo Sonna Futatsuna de Yobanaide Kudasai! Jajauma-hime no Tenkatori (Light Novel),78238,4,"['Fantasy', 'Light Novels', 'Royalty', 'Based on a Web Novel']",0
Watashi wo Tsuihou Shita Koto wo Koukai Shite Moraou: Chichiue wa Ryouchi Hatten ga Watashi no Potion no Okage to Shiranai rashii (Light Novel),96777,4,"['Adventure', 'Fantasy', 'Light Novels', 'Magic']",0
Watashi yori Tsuyoi Otoko to Kekkonshitai no: Seiso na Bijin Seitokaichou (Jitsu wa Moto Banchou) no Himitsu wo Shiru Inkya (Jitsu wa Kanojo wo Koeru Saikyou no Yankee) (Light Novel),71818,6,"['Comedy', 'Light Novels', 'Romance', 'Delinquents', 'School Life', 'Based on a Manga']",0
Water & Biscuit no Theme (Light Novel),55299,3,"['Drama', 'Light Novels', 'Supernatural']",0
Water Ribbon (Light Novel),63116,4,"['BL', 'Light Novels', 'Romance', 'Yaoi']",0
Water Song (Light Novel),48256,2,"['Fantasy', 'Light Novels']",0
Watson the Ripper: Sarumei Tantei Joshu no Dare ni mo Hanasenai Kako (Light Novel),101158,8,"['Action', 'Drama', 'Light Novels', '19th Century', 'England', 'Guns', 'Historical', 'Supernatural']",0
Way Pusweed: Yoru no Wakusei (Light Novel),53237,3,"['Adventure', 'Light Novels', 'Sci Fi']",0
Wazamonogatari (Light Novel),29369,4,"['Light Novels', 'Supernatural', 'Vampires', 'Adapted to Anime']",0
Weathering With You (Novel),42200,4,"['Drama', 'Light Novels', 'Supernatural', 'Based on an Anime']",0
Web Shousetsuka ni Narou yo. (Light Novel),47548,4,"['Comedy', 'Light Novels', 'Romance', 'School Life']",0
Wedding Auction: Sono Kaori wa Hanayome wo Yuuwaku suru (Light Novel),48142,5,"['Fantasy', 'Light Novels', 'Romance', 'Royalty', 'Social Gap']",0
Wedding Keiji (Light Novel),93864,3,"['BL', 'Light Novels', 'Yaoi']",0
Weekend Dragon (Light Novel),48211,2,"['Fantasy', 'Light Novels']",0
"Welcome to Japan, Ms. Elf! (Light Novel)",31702,12,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Elves', 'Game Elements', 'Isekai', 'Non-Human Protagonists', 'Person in a Strange World', 'Reverse Isekai', 'Adapted to Anime', 'Based on a Web Novel']",0
Welcome to the NHK! (Light Novel),5072,10,"['Comedy', 'Drama', 'Light Novels', 'Slice of Life', 'Loneliness', 'Mental Illness', 'NEET', 'Otaku Culture', 'Psychological', 'Adapted to Anime']",0
Welcome to the Outcast's Restaurant! (Light Novel),48518,6,"['Comedy', 'Fantasy', 'Light Novels', 'Food and Beverage', 'Game Elements', 'Restaurants']",0
We Never Learn: Hinichijou no Reidaishuu (Light Novel),45981,7,"['Comedy', 'Harem', 'Light Novels', 'Romance', 'School Life', 'Tutors', 'Based on a Manga']",0
We Never Learn: Mitaiken no Jikanwari (Light Novel),55942,6,"['Comedy', 'Light Novels', 'Romance', 'School Life', 'Tutors', 'Based on a Manga']",0
Werewolf ni Natta Ore wa Ishi Sotsuu ga Dekinai to Omowarete Iru (Light Novel),53046,5,"['Comedy', 'Fantasy', 'Light Novels', 'Acting', 'Werewolves']",0
Werstein Koushaku no Saitan: Ojisama to ka Kiitenai. (Light Novel),52445,4,"['Comedy', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",0
"We Should Have Slept While Only Holding Hands, And Yet?! (Light Novel)",66020,7,"['Comedy', 'Drama', 'Light Novels', 'Romance', 'Korean Novels', 'Psychological', 'School Life']",0
What's A Villainess Supposed to Do Again? (Light Novel),54944,11,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Historical', 'Isekai', 'Otome Game', 'Person in a Strange World', 'Reincarnation', 'Villainess', 'Based on a Web Novel']",0
What's Underneath Kamiyama's Paper Bag (Light Novel),53003,5,"['Comedy', 'Ecchi', 'Light Novels', 'Romance', 'School Life']",0
"When I Tried Strengthening a Rusty Sword, It Turned into an OP Magic Sword (Light Novel)",66515,6,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Romance', 'Based on a Web Novel']",0
When Supernatural Battles Became Commonplace (Light Novel),23362,9,"['Comedy', 'Drama', 'Harem', 'Light Novels', 'School Club', 'School Life', 'Supernatural', 'Superpowers', 'Adapted to Anime']",1
When the Clock Strikes Z (Light Novel),51424,5,"['Action', 'Comedy', 'Light Novels', 'Apocalypse', 'Zombies']",0
Where to Go in a Whole Other World? (Light Novel),23696,9,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Light Novels', 'Isekai', 'Person in a Strange World', 'Based on a Web Novel']",0
Whether it Rains or Shines Tomorrow (Light Novel),20730,5,"['Drama', 'Light Novels', 'Romance', 'Slice of Life', 'School Life']",0
White Album 2: Yuki ga Tsumugu Senritsu (Light Novel),58125,9,"['Drama', 'Light Novels', 'Romance', 'Love Triangle', 'Music', 'School Club', 'School Life', 'Based on an Eroge', 'Based on a Visual Novel']",0
"Why Don't You Lift Up That Skirt And Show Me Yours, Sister? (Light Novel)",53306,6,"['Comedy', 'Fantasy', 'Light Novels', 'Reverse Harem', 'Romance', 'Based on a Web Novel']",0
Why Shouldn't a Detestable Demon Lord Fall in Love?! (Light Novel),30528,10,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Demon King', 'Demons', 'Interspecies Relationship', 'Non-Human Protagonists', 'Person in a Strange World', 'Summoned Into Another World']",2
Wicked City (Light Novel),20598,8,"['Action', 'Horror', 'Light Novels', 'Mystery', 'Sci Fi', 'Demons', 'Supernatural', 'Adapted to Anime']",0
Wild Bouquet (Light Novel),58515,5,"['GL', 'Light Novels', 'Romance', 'Shoujo-ai', 'Royalty']",0
Wild Times with a Fake Fake Princess (Light Novel),47113,7,"['Comedy', 'Harem', 'Light Novels', 'Romance', 'Sci Fi', 'School Life', 'Superpowers']",0
Will-sama wa Kyou mo Mahou de Asondeimasu. (Light Novel),50845,4,"['Fantasy', 'Light Novels', 'Magic', 'Based on a Web Novel']",0
Wings of Rean (Light Novel),99517,5,"['Fantasy', 'Light Novels', 'Mecha', 'Military', 'Adapted to Anime']",0
Wise Man’s Grandchild: Extra Story (Light Novel),35480,6,"['Adventure', 'Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Magic']",0
Wise Man’s Grandchild (Light Novel),19070,14,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Light Novels', 'Romance', 'Demons', 'Isekai', 'Magic', 'Person in a Strange World', 'Reincarnation', 'Adapted to Anime', 'Based on a Web Novel']",1
Wise Man's Grandchild SP: Oujo-sama Funtouki (Light Novel),84647,8,"['Action', 'Adventure', 'Comedy', 'Drama', 'Ecchi', 'Fantasy', 'Light Novels', 'Romance']",0
Wish Upon the Pleiades: Minato no Hoshizora (Light Novel),17758,3,"['Light Novels', 'Supernatural', 'Based on an Anime']",0
Wistoria: Wand and Sword Grimo Acta (Light Novel),100766,6,"['Action', 'Drama', 'Fantasy', 'Light Novels', 'Magic', 'Based on a Manga']",0
Witch and Mercenary (Light Novel),82947,9,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Light Novels', 'Magic', 'Mercenaries', 'Witches', 'Based on a Web Novel']",0
Witch Arms (Light Novel),27551,3,"['Fantasy', 'Light Novels', 'School Life']",0
Witchblade: Lost Generation - Midori no Shoujo (Light Novel),85732,4,"['Action', 'Light Novels', 'Sci Fi', 'Based on a Comic Book']",0
Witch Craft Academia (Light Novel),43788,2,"['Fantasy', 'Light Novels']",0
Witch Hand Craft: Tsuihou Sareta Oujo desu ga Zakkaya-san Hajimemashita (Light Novel),94126,5,"['Action', 'Fantasy', 'Light Novels', 'Magic', 'Based on a Web Novel']",0
Witch Hunt Curtain Call (Light Novel),27035,2,"['Fantasy', 'Light Novels']",0
Witch Hunt (Light Novel),31907,5,"['Fantasy', 'Light Novels', 'Romance', 'Based on a Song', 'Vocaloid']",0
Witch's Select: Futari no Majo no Eiyuutan (Light Novel),101328,7,"['Drama', 'Fantasy', 'GL', 'Light Novels', 'Romance', 'Yuri', 'Witches']",0
"Withrain Oukoku Monogatari: Shiitagerareta Shoujo wa Zensei, Kuni wo Mamotta Ryuu deshita (Light Novel)",88096,5,"['Fantasy', 'Light Novels', 'Romance', 'Nobility', 'Based on a Web Novel']",0
WizARding Game (Light Novel),26231,4,"['Action', 'Fantasy', 'Light Novels', 'Sci Fi']",0
Wizard Princess: Ochikobere Shoujo wo Saikyou Madoushi ni (Light Novel),45026,3,"['Adventure', 'Fantasy', 'Light Novels']",0
Wizard's Brain Encore (Light Novel),93234,2,"['Fantasy', 'Light Novels']",0
Wizard's Brain (Light Novel),56656,2,"['Fantasy', 'Light Novels']",0
Wizard & Warrior With Money (Light Novel),56955,3,"['Action', 'Light Novels', 'Supernatural']",0
W no Himitsu: Unmei ni Torawareta Kyoudai (Light Novel),101185,3,"['BL', 'Light Novels', 'Yaoi']",0
Wolf and Parchment: New Theory Spice and Wolf (Light Novel),21311,11,"['Adventure', 'Fantasy', 'Light Novels', 'Animal Characteristics', 'Animal Transformation', 'Medieval', 'Non-Human Protagonists', 'Political', 'Religion', 'Siblings', 'Wolves']",0
